시군명,명칭,전화번호,소재주소,위도,경도,카테고리
포천시,타일랜드군참전기념비,031-538-2034,경기도 포천시 영북면 문암리 산24-2번지,38.06412033,127.2558751,테마
파주시,임진각 평화누리,031-953-4744,경기도 파주시 문산읍 마정리 618-13,37.89326843,126.74900790000001,테마
파주시,오두산통일전망대,031-945-3171,경기도 파주시 탄현면 필승로 369,37.77302559,126.67710179999999,테마
파주시,판문점,,경기도 파주시 진서면 어룡리,,,테마
화성시,하피랜드,031-1577-5752,경기도 화성시 팔탄면 시청로 888,37.16857307,126.8885203,테마
화성시,율암온천,031-354-7400,경기도 화성시 팔탄면 온천로 434-14,37.1520899,126.88224540000002,테마
화성시,발안식염온천,031-351-9700,경기도 화성시 장안면 황골길 56-1,37.09360673,126.86692179999999,테마
화성시,월문온천,031-226-5000,경기도 화성시 팔탄면 버들로1597번길 5,37.114616,126.8766294,테마
파주시,임진각-내일의 기적소리,031-956-8305,경기도 파주시 문산읍 마정리 1400-5일원,37.89037638,126.7367402,테마
파주시,임진각 평화누리,031-953-4744,경기도 파주시 문산읍 마정리 618-13,37.89326843,126.74900790000001,테마
가평군,호주전투기념비,031-580-2066,경기도 가평군 북면 목동리 691-1,37.89575719,127.55965729999998,테마
파주시,통일촌장단콩마을,031-953-7600,경기도 파주시 군내면 통일촌길 64,37.91071683,126.7333027,테마
포천시,타일랜드군참전기념비,031-538-2034,경기도 포천시 영북면 문암리 산24-2번지,38.06412033,127.2558751,테마
동두천시,자유수호평화박물관,031-860-3330,경기도 동두천시 평화로 2910번길 96-63,37.94249045,127.0660896,테마
파주시,도라산역,031-953-3334,경기도 파주시 장단면 희망로 307,37.89885257,126.7096314,테마
파주시,판문점,,경기도 파주시 진서면 어룡리,,,테마
파주시,DMZ생태연구소,031-955-1550,경기도 파주시 광인사길 111,37.71263729,126.686075,테마
연천군,태풍전망대,031-839-2063,경기도 연천군 중면 횡산리,,,테마
가평군,캐나다전투기념비,031-580-4675,경기도 가평군 북면 이곡리 207-4,37.876451700000004,127.5300172,테마
오산시,유엔군 초전기념관,031-377-1625,경기도 오산시 경기도대로 742,,,테마
연천군,연천무장공비침투로,031-839-2063,경기도 연천군 장남면 반정리 294,37.97009007,126.82799740000002,테마
파주시,경의선장단역증기기관차,031-953-4744,경기도 파주시 문산읍 임진각로 177,37.8895362,126.7401868,테마
파주시,평화의종,031-953-4744,경기도 파주시 문산읍 임진각로 148-53,37.89042966,126.7403709,테마
파주시,통일공원,031-940-4631,경기도 파주시 파주읍 통일로 1586-24,37.84909005,126.78988670000001,테마
광명시,금강정사,02-898-8200,경기도 광명시 설월로 58,37.44188021,126.87282809999999,테마
평택시,수도사,031-682-3169,경기도 평택시 포승읍 원정리 산 119,,,테마
안성시,청원사,031-655-6924,경기도 안성시 원곡면 통심길 16-102,37.07135656,127.17372009999998,테마
고양시,흥국사,02-381-7970,경기도 고양시 덕양구 흥국사길 82,37.66372337,126.93993619999999,테마
안산시,쌍계사,032-886-2110,경기도 안산시 단원구 대부황금로 1171,37.26350344,126.57868719999999,테마
동두천시,자재암,031-865-4045,경기도 동두천시 평화로2910번길 140,37.94593626,127.0693244,테마
고양시,태고사,02-384-5589,경기도 고양시 덕양구 대서문길 406,37.64559229,126.97809129999999,테마
안성시,용화사,031-672-8248,경기도 안성시 금광면 한운길 313,36.9573625,127.3361149,테마
성남시,봉국사,031-755-0329,경기도 성남시 수정구 태평로 79,37.45048992,127.1352909,테마
남양주시,묘적사,031-577-1761,경기도 남양주시 와부읍 월문리 222,37.62347605,127.26136729999999,테마
안양시,삼막사,031-472-3101,경기도 안양시 만안구 삼막로 478,37.43460973,126.93614309999998,테마
군포시,수리사,031-438-1823,경기도 군포시 속달로 347-181,37.35410167,126.89644679999999,테마
과천시,연주암,02-502-3234,경기도 과천시 자하동길 63,37.44138113,126.9657101,테마
안양시,망해암,031-443-5559,경기도 안양시 만안구 임곡로 245,37.41165822,126.9262129,테마
안양시,안양사,031-471-4848,경기도 안양시 만안구 예술공원로131번길 103,37.42263586,126.9241514,테마
군포시,용진사,031-394-6029,경기도 군포시 수리산로 81-94,37.35526538,126.91093590000001,테마
안성시,국사암과 궁예미륵,031-672-3130,경기도 안성시 삼죽면 텃곳실 80-100,,,테마
고양시,한미산흥국사약사전,031-8075-3388,경기도 고양시 덕양구 흥국사길 82,37.66372337,126.93993619999999,테마
양주시,석굴암,031-826-3573,경기도 양주시 장흥면 석굴암길 519,37.69572245,126.9942102,테마
의정부시,미륵암,031-841-8001,경기도 의정부시 고산로 65번길 94,37.73229053,127.1001395,테마
부천시,웅진플레이도시,031-1577-5773,경기도 부천시 원미구 조마루로 2,37.4998691,126.74426609999999,테마
여주시,썬밸리워터파크,031-880-3889,경기도 여주시 강변유원지길 45,37.29310135,127.66104540000002,테마
이천시,테르메덴,031-645-2000,경기도 이천시 모가면 사실로 988,37.19773088,127.44631820000001,테마
여주시,여주참숯마을,031-886-1119,경기도 여주시 강천면 걸촌동길 38,37.2887617,127.6991685,테마
포천시,일동용암천,031-536-4600,경기도 포천시 일동면 수입로 46,37.974274799999996,127.3261489,테마
포천시,일동제일유황온천,031-536-6000,경기도 포천시 일동면 화동로 1210,37.96759087,127.3286466,테마
여주시,여주온천,031-885-4800,경기도 여주시 강천면 강문로 864,37.27117841,127.7275118,테마
고양시,원마운트 워터파크,031-1566-2232,경기도 고양시 일산서구 한류월드로 300 (대화동),37.66455401,126.75452720000001,테마
파주시,일산황토마루한증막,031-943-0990,경기도 파주시 오도로130번길 37,37.75226107,126.7183676,테마
용인시,손골성지,031-263-1242,경기도 용인시 수지구 동천로437번길 67,37.3444106,127.0523825,테마
안양시,천주교호평교회,031-454-3004,경기도 안양시 동안구 전파로95번길 16,37.39049566,126.9435229,테마
하남시,구산성지,031-792-8540,경기도 하남시 미사강변북로 99,37.57224556,127.1887831,테마
화성시,수촌감리교회,031-351-2161,경기도 화성시 장안면 수촌큰말길 32,37.10453489,126.85411359999999,테마
화성시,남양성모성지,031-356-5880,경기도 화성시 남양읍 남양성지로 112,37.20642794,126.8168689,테마
용인시,은이성지,031-338-1702,경기도 용인시 처인구 양지면 은이로 182,37.21590534,127.2777713,테마
의왕시,천주교 하우현성당,031-426-8921,경기도 의왕시 원터아랫길 81-6,37.39597478,127.0237413,테마
안성시,죽산성지,031-676-6701,경기도 안성시 일죽면 종배길 115,37.07496756,127.44939740000001,테마
안성시,구포동성당,031-672-0701,경기도 안성시 혜산로 33,37.01147343,127.27405159999998,테마
용인시,코코몽 에코파크,031-1661-0568,경기도 용인시 수지구동천로 581 (고기동 272번지),37.35440551,127.052007,테마
용인시,공룡테마파크 다이노스타,031-1661-2050,경기도 용인시 수지구동천로593(고기동257-4),37.35618157,127.0520981,테마
안성시,안성 팜랜드,031-8053-7979,경기도 안성시 공도읍 대신두길 28,36.99208545,127.19442179999999,테마
파주시,하니랜드,031-945-2250,경기도 파주시 조리읍 장곡로 218,37.75016895,126.83573870000001,테마
과천시,서울대공원,02-500-7335,경기도 과천시 대공원광장로 102,37.43644317,127.01410279999999,테마
과천시,서울랜드,02-509-6000,경기도 과천시 광명로 181,37.43650176,127.02407240000002,테마
부천시,아인스월드,02-1544-2767,경기도 부천시 원미구 도약로 1,37.51315207,126.74522979999999,테마
안산시,대부바다향기테마파크,031-481-3409,경기도 안산시 단원구 대부북동 1841-10,37.28627583,126.57455149999998,테마
양주시,송추유원지,,경기도 양주시 장흥면 울대리,,,테마
양주시,두리랜드,031-855-8515,경기도 양주시 장흥면 권율로 120,37.72463808,126.95016709999999,테마
고양시,흥국사,02-381-7970,경기도 고양시 덕양구 흥국사길 82 (지축동),37.66372337,126.93993619999999,테마
양평군,묘각사,031-771-5737,경기도 양평군 서종면 약수터길 83,37.612682299999996,127.4477663,테마
남양주시,능내역,,경기도 남양주시 조안면 다산로 566-5,37.52356306,127.29613490000001,테마
안산시,안산패션일번가,,경기도 안산시 단원구 화랑로 312 (고잔동817) 안산문화광장,37.31989315,126.82293100000001,테마
양평군,쉬자파크,031-770-1009,경기도 양평군 양평읍 쉬자파크길 193,37.51122341,127.5331988,테마
가평군,꿈의동산,031-581-0515,경기도 가평군 청평면 에덴벚꽃길 189,37.78333374,127.48376019999999,테마
용인시,용인 와우정사,031-339-0101,경기도 용인시 해곡동 224-4,37.19478132,127.27664309999999,테마
용인시,용인 와우정사,031-339-0101,경기도 용인시 해곡동 224-4,37.19478132,127.27664309999999,테마
용인시,용인 와우정사,031-339-0101,경기도 용인시 해곡동 224-4,37.19478132,127.27664309999999,테마
성남시,망경암,031-753-3090,경기도 성남시 수정구 태평로55번길 72,37.45355143,127.13719809999999,테마
김포시,문수사,031-989-6897,경기도 김포시 월곶면 성동리 산 37,,,테마
남양주시,봉영사,031-571-0555,경기도 남양주시 진접읍 내각2로 84-77,37.71255814,127.15969679999999,테마
남양주시,불암사,031-527-8345,경기도 남양주시 불암산로 190,37.65886985,127.10065829999999,테마
고양시,아미타사(구 덕암사),,경기도 고양시 덕양구 대서문길 145-63,37.656152299999995,126.95927730000001,테마
남양주시,천보사,031-528-8780,경기도 남양주시 불암산로 145,37.65660655,127.0950925,테마
평택시,자비사,031-691-8559,경기도 평택시 팽성읍 동서촌로 137,36.96562669,127.06651780000001,테마
의왕시,백운사,031-452-8580,경기도 의왕시 왕곡로 323,37.34991257,127.00788659999999,테마
파주시,용암사,031-940-5831,경기도 파주시 광탄면 혜음로 742-28,37.75378285,126.86510759999999,테마
화성시,봉림사,031-356-9117,경기도 화성시 남양읍 주석로80번길 139,37.20580563,126.84554340000001,테마
이천시,영월암,031-635-3457,경기도 이천시 경충대로2709번길 388 영월암,37.28138148,127.41556409999998,테마
포천시,흥룡사,031-535-7363,경기도 포천시 이동면 포화로 236-73,38.07156381,127.4103429,테마
의왕시,청계사,031-426-2348,경기도 의왕시 청계로 475,37.41207254,127.03487179999999,테마
양평군,상원사,031-773-4634,경기도 양평군 용문면 상원사길 292,37.54857758,127.5531287,테마
화성시,용주사,031-234-0040,경기도 화성시 용주로 136,37.21178295,127.0056182,테마
여주시,신륵사,031-885-2505,경기도 여주시 여주읍 신륵사길 73,37.29742052,127.6599489,테마
이천시,연화정사,031-643-6441,경기도 이천시 설성면 자석로14번길 157,37.16438482,127.55935749999999,테마
파주시,용상사,031-945-4489,경기도 파주시 월롱면 용상골길 403 월롱산용상사,37.79822025,126.76628240000001,테마
파주시,검단사,031-940-5831,경기도 파주시 탄현면 필승로 292-33,37.76924926,126.6862043,테마
의정부시,석림사,031-872-5110,경기도 의정부시 동일로122번길 177,37.70119214,127.0662635,테마
여주시,흥왕사,031-882-0631,경기도 여주시 북내면 당전로 345-4,37.34761095,127.70600790000002,테마
군포시,상연사,031-395-5161,경기도 군포시 수리산로 81-6,37.36132275,126.91277439999999,테마
안성시,청룡사,031-672-9103,경기도 안성시 서운면 청룡길 140,36.91389187,127.2887768,테마
가평군,백련사,031-585-3853,경기도 가평군 상면 샘골길 159-50,37.78411317,127.3496152,테마
군포시,법해사,031-394-7253,경기도 군포시 산본로 240,37.35613258,126.94104409999998,테마
양주시,대승사,031-855-5035,경기도 양주시 장흥면 권율로 420-4,37.745170200000004,126.9599242,테마
연천군,열쇠전망대,031-839-2063,경기도 연천군 신서면 동내로 1375-1,38.15531906,127.14420390000001,테마
파주시,통일촌장단콩마을,031-953-7600,경기도 파주시 군내면 통일촌길 64,37.91071683,126.7333027,테마
연천군,신탄리역 경원선,031-1544-7788,경기도 연천군 신서면 고대산길 4,38.21281235,127.13897800000001,테마
동두천시,자유수호평화박물관,031-860-3330,경기도 동두천시 평화로 2910번길 96-63,37.94249045,127.0660896,테마
여주시,썬밸리워터파크,031-880-3889,경기도 여주시 강변유원지길 45,37.29310135,127.66104540000002,테마
동두천시,노르웨이참전기념비,031-860-3330,경기도 동두천시 평화로 2910번길 96-63,37.94249045,127.0660896,테마
김포시,애기봉전망대(출입통제),031-980-2480,경기도 김포시 하성면 평화공원로 139,37.74325041,126.5940653,테마
파주시,임진각관광지,031-953-4744,경기도 파주시 문산읍 임진각로 148-53,37.89042966,126.7403709,테마
가평군,뉴질랜드전투기념비,031-580-2066,경기도 가평군 북면 목동리 691-1,37.89575719,127.55965729999998,테마
파주시,자유의다리,031-940-4354,경기도 파주시 문산읍 마정리 1297-16,37.89068819,126.7391832,테마
